78	-16.74443	-16.32977	 0.47866	 0.13192	 0.48289	 0.44962	 0.06335	 0.48450	 1.40816	 2.64770	 0.03525	 0.05355	-0.48037	-0.02946	 0.07013	-0.01427	 0.42340	-0.36301	-0.07490	 0.10159	
79	-16.89510	-16.46428	 0.47317	 0.06010	 0.47507	 0.44048	-0.00272	 0.47250	 1.02074	 2.30106	 0.04696	 0.01147	-0.42092	-0.01491	 0.06958	-0.03903	 0.42343	-0.33119	-0.06696	 0.10513	
80	-17.05516	-16.60839	 0.45923	-0.01127	 0.45817	 0.42329	-0.06704	 0.45142	 0.59297	 1.90719	 0.05846	-0.02924	-0.35583	-0.00000	 0.06843	-0.06096	 0.42055	-0.29583	-0.05753	 0.10709	
81	-17.20646	-16.74445	 0.43753	-0.08137	 0.43303	 0.39876	-0.12890	 0.42209	 0.13086	 1.47088	 0.07009	-0.06845	-0.28581	 0.01511	 0.06664	-0.08010	 0.41530	-0.25731	-0.04670	 0.10743	
82	-17.33252	-16.85643	 0.40884	-0.14938	 0.40051	 0.36761	-0.18766	 0.38541	-0.35973	 0.99680	 0.08216	-0.10610	-0.21162	 0.03027	 0.06418	-0.09638	 0.40813	-0.21610	-0.03459	 0.10613	
83	-17.41860	-16.93004	 0.37396	-0.21454	 0.36156	 0.33064	-0.24268	 0.34233	-0.87310	 0.48967	 0.09498	-0.14208	-0.13407	 0.04531	 0.06105	-0.10970	 0.39938	-0.17266	-0.02134	 0.10318	
84	-17.45186	-16.95277	 0.33376	-0.27613	 0.31715	 0.28869	-0.29345	 0.29385	-1.40366	-0.04581	 0.10881	-0.17630	-0.05398	 0.06009	 0.05723	-0.11987	 0.38930	-0.12748	-0.00710	 0.09861	
85	-17.42132	-16.91397	 0.28911	-0.33348	 0.26830	 0.24262	-0.33946	 0.24099	-1.94588	-0.60479	 0.12382	-0.20861	 0.02778	 0.07445	 0.05271	-0.12670	 0.37806	-0.08106	 0.00793	 0.09246	
86	-17.31795	-16.80483	 0.24094	-0.38600	 0.21601	 0.19334	-0.38032	 0.18479	-2.49431	-1.18236	 0.14016	-0.23886	 0.11032	 0.08824	 0.04751	-0.12995	 0.36577	-0.03392	 0.02357	 0.08481	
87	-17.13463	-16.61842	 0.19015	-0.43314	 0.16132	 0.14173	-0.41568	 0.12629	-3.04356	-1.77341	 0.15788	-0.26686	 0.19275	 0.10133	 0.04164	-0.12941	 0.35250	 0.01345	 0.03962	 0.07575	
88	-16.86613	-16.34965	 0.13768	-0.47447	 0.10524	 0.08872	-0.44528	 0.06651	-3.58826	-2.37270	 0.17698	-0.29240	 0.27418	 0.11359	 0.03514	-0.12492	 0.33829	 0.06053	 0.05585	 0.06538	
89	-16.50909	-15.99520	 0.08442	-0.50960	 0.04875	 0.03518	-0.46891	 0.00646	-4.12313	-2.97486	 0.19740	-0.31529	 0.35375	 0.12489	 0.02806	-0.11637	 0.32318	 0.10683	 0.07205	 0.05384	
90	-16.06189	-15.55349	 0.03129	-0.53824	-0.00719	-0.01799	-0.48647	-0.05291	-4.64295	-3.57436	 0.21903	-0.33533	 0.43060	 0.13514	 0.02043	-0.10374	 0.30726	 0.15186	 0.08798	 0.04128	
91	-15.52463	-15.02459	-0.02088	-0.56017	-0.06166	-0.06996	-0.49789	-0.11069	-5.14263	-4.16560	 0.24173	-0.35233	 0.50392	 0.14423	 0.01233	-0.08712	 0.29065	 0.19516	 0.10343	 0.02789	
92	-14.89901	-14.41010	-0.07124	-0.57529	-0.11383	-0.11992	-0.50322	-0.16601	-5.61724	-4.74294	 0.26532	-0.36615	 0.57295	 0.15208	 0.00385	-0.06676	 0.27352	 0.23630	 0.11818	 0.01384	
93	-14.18818	-13.71308	-0.11903	-0.58353	-0.16289	-0.16711	-0.50253	-0.21809	-6.06205	-5.30075	 0.28959	-0.37667	 0.63697	 0.15862	-0.00495	-0.04304	 0.25616	 0.27486	 0.13200	-0.00065	
94	-13.39669	-12.93790	-0.16353	-0.58496	-0.20813	-0.21083	-0.49601	-0.26621	-6.47258	-5.83349	 0.31432	-0.38380	 0.69533	 0.16379	-0.01394	-0.01651	 0.23894	 0.31047	 0.14469	-0.01538	
95	-12.53027	-12.09014	-0.20409	-0.57969	-0.24892	-0.25046	-0.48386	-0.30972	-6.84470	-6.33583	 0.33924	-0.38752	 0.74745	 0.16755	-0.02303	 0.01213	 0.22233	 0.34277	 0.15606	-0.03010	
96	-11.59576	-11.17642	-0.24014	-0.56793	-0.28469	-0.28543	-0.46638	-0.34809	-7.17465	-6.80264	 0.36409	-0.38782	 0.79283	 0.16986	-0.03209	 0.04200	 0.20688	 0.37147	 0.16593	-0.04459	
97	-10.60092	-10.20429	-0.27117	-0.54996	-0.31498	-0.31527	-0.44392	-0.38084	-7.45912	-7.22917	 0.38859	-0.38477	 0.83104	 0.17072	-0.04099	 0.07211	 0.19326	 0.39630	 0.17414	-0.05862	
98	-9.55432	-9.18204	-0.29679	-0.52611	-0.33942	-0.33959	-0.41686	-0.40758	-7.69530	-7.61107	 0.41245	-0.37847	 0.86174	 0.17012	-0.04962	 0.10131	 0.18218	 0.41702	 0.18056	-0.07193	
99	-8.46513	-8.11861	-0.31667	-0.49682	-0.35774	-0.35808	-0.38565	-0.42805	-7.88093	-7.94449	 0.43539	-0.36906	 0.88468	 0.16806	-0.05781	 0.12839	 0.17442	 0.43345	 0.18507	-0.08430	
100	-7.34302	-7.02340	-0.33057	-0.46253	-0.36975	-0.37054	-0.35076	-0.44203	-8.01438	-8.22614	 0.45712	-0.35677	 0.89970	 0.16459	-0.06545	 0.15207	 0.17075	 0.44546	 0.18760	-0.09551	
101	-6.19797	-5.90612	-0.33837	-0.42378	-0.37536	-0.37686	-0.31271	-0.44942	-8.09462	-8.45336	 0.47739	-0.34185	 0.90673	 0.15973	-0.07239	 0.17110	 0.17191	 0.45295	 0.18806	-0.10533	
102	-5.04016	-4.77667	-0.34003	-0.38111	-0.37458	-0.37700	-0.27205	-0.45020	-8.12130	-8.62415	 0.49595	-0.32462	 0.90576	 0.15353	-0.07849	 0.18423	 0.17860	 0.45587	 0.18644	-0.11358	
103	-3.87977	-3.64499	-0.33560	-0.33513	-0.36750	-0.37104	-0.22933	-0.44445	-8.09475	-8.73722	 0.51259	-0.30545	 0.89691	 0.14605	-0.08363	 0.19033	 0.19138	 0.45423	 0.18273	-0.12007	
104	-2.72691	-2.52090	-0.32522	-0.28647	-0.35431	-0.35915	-0.18514	-0.43231	-8.01595	-8.79201	 0.52713	-0.28475	 0.88033	 0.13736	-0.08769	 0.18842	 0.21065	 0.44805	 0.17696	-0.12466	
105	-1.59142	-1.41399	-0.30913	-0.23576	-0.33527	-0.34157	-0.14005	-0.41401	-7.88654	-8.78864	 0.53944	-0.26300	 0.85629	 0.12753	-0.09054	 0.17774	 0.23662	 0.43744	 0.16917	-0.12721	
106	-0.48279	-0.33352	-0.28765	-0.18365	-0.31072	-0.31863	-0.09465	-0.38986	-7.70881	-8.72799	 0.54943	-0.24070	 0.82509	 0.11665	-0.09210	 0.15775	 0.26925	 0.42254	 0.15944	-0.12763	
107	 0.58998	 0.71176	-0.26118	-0.13082	-0.28108	-0.29073	-0.04952	-0.36022	-7.48560	-8.61159	 0.55706	-0.21837	 0.78714	 0.10480	-0.09228	 0.12824	 0.30821	 0.40352	 0.14789	-0.12585	
108	 1.56556	 1.66210	-0.23191	-0.08067	-0.24873	-0.26014	-0.00753	-0.32747	-7.23526	-8.45186	 0.56208	-0.19771	 0.74534	 0.09276	-0.09111	 0.09156	 0.35041	 0.38190	 0.13539	-0.12212	
109	 2.59491	 2.66451	-0.19516	-0.02553	-0.20847	-0.22196	 0.03770	-0.28628	-6.91681	-8.22087	 0.56519	-0.17589	 0.69274	 0.07856	-0.08825	 0.04133	 0.40236	 0.35406	 0.11987	-0.11564	
110	 3.46562	 3.51217	-0.15881	 0.02300	-0.16889	-0.18437	 0.07663	-0.24539	-6.59789	-7.96788	 0.56580	-0.15777	 0.64038	 0.06513	-0.08424	-0.01169	 0.45253	 0.32585	 0.10462	-0.10776	
111	 4.36455	 4.38696	-0.11547	 0.07507	-0.12185	-0.13966	 0.11740	-0.19633	-6.21254	-7.64072	 0.56412	-0.13987	 0.57721	 0.04959	-0.07818	-0.07807	 0.51044	 0.29137	 0.08644	-0.09682	
112	 5.10698	 5.10911	-0.07440	 0.11975	-0.07738	-0.09737	 0.15144	-0.14951	-5.84232	-7.30869	 0.56056	-0.12620	 0.51645	 0.03514	-0.07130	-0.14321	 0.56286	 0.25786	 0.06917	-0.08512	
