    71   -98.62976282   -52.83541792   -52.67546680   -52.67315044    -6.95050491    -5.56209039    -2.86108851    -1.72024868    -1.71949510    -0.74961072     5.29904598     5.30287342     5.30372327     5.30445705     5.30514332     5.30526719     5.30796417     5.31310046     5.31452443
    72   -98.63329398   -52.84171934   -52.67764193   -52.67487034    -6.91151500    -5.59293181    -2.82576213    -1.66893522    -1.66788713    -0.72979392     5.29755488     5.30230865     5.30382314     5.30430601     5.30513333     5.30533484     5.30819687     5.31710213     5.31775242
    73   -98.63635270   -52.84742928   -52.67962511   -52.67670935    -6.87568960    -5.62350171    -2.78601019    -1.61723837    -1.61595491    -0.71003644     5.29642683     5.30200328     5.30386809     5.30445745     5.30504631     5.30539152     5.30818026     5.31874732     5.32210974
    74   -98.63820368   -52.85252724   -52.68143342   -52.67868561    -6.84333749    -5.65385363    -2.74183843    -1.56513970    -1.56372338    -0.69034858     5.29581564     5.30200137     5.30378404     5.30482298     5.30492822     5.30552132     5.30800937     5.31925484     5.32518473
    75   -98.63828803   -52.85701637   -52.68311896   -52.68079226    -6.81468467    -5.68401746    -2.69329102    -1.51264145    -1.51122414    -0.67074124     5.29588504     5.30227723     5.30376498     5.30483717     5.30499195     5.30583119     5.30772635     5.31855017     5.32618520
    76   -98.63635037   -52.86091748   -52.68475860   -52.68299858    -6.78982859    -5.71398921    -2.64044860    -1.45977212    -1.45849494    -0.65122640     5.29674320     5.30275559     5.30386170     5.30481168     5.30500369     5.30611326     5.30733419     5.31670626     5.32470837
    77   -98.63249370   -52.86426886   -52.68643409   -52.68525873    -6.76871363    -5.74372752    -2.58341985    -1.40658691    -1.40557807    -0.63181746     5.29838900     5.30334702     5.30407675     5.30484950     5.30497633     5.30614734     5.30681913     5.31393281     5.32084020
    78   -98.62715183   -52.86713144   -52.68820139   -52.68753184    -6.75113237    -5.77315795    -2.52232692    -1.35316309    -1.35251840    -0.61252944     5.30068868     5.30397770     5.30438277     5.30490889     5.30494698     5.30586562     5.30616941     5.31054064     5.31514187
    79   -98.62099025   -52.86959656   -52.69005298   -52.68981257    -6.73675171    -5.80218443    -2.45728713    -1.29959133    -1.29936140    -0.59337884     5.30338982     5.30459739     5.30473080     5.30492557     5.30493347     5.30530402     5.30538893     5.30688973     5.30852818
    80   -98.61476388   -52.87179221   -52.69213600   -52.69191173    -6.72515734    -5.83070579    -2.38839485    -1.24615153    -1.24596500    -0.57438325     5.30206705     5.30333322     5.30450682     5.30457367     5.30488578     5.30491174     5.30506208     5.30516897     5.30616763
    81   -98.60916917   -52.87388352   -52.69452157   -52.69369259    -6.71590718    -5.85863368    -2.31570771    -1.19293140    -1.19236965    -0.55556054     5.29674669     5.30016961     5.30358188     5.30382706     5.30476604     5.30490131     5.30532221     5.30565878     5.30869123
    82   -98.60472604   -52.87606486   -52.69692987   -52.69535762    -6.70858325    -5.88590831    -2.23924076    -1.13974143    -1.13887482    -0.53692801     5.29326353     5.29761171     5.30270042     5.30321756     5.30460736     5.30489047     5.30547459     5.30603859     5.31069254
    83   -98.60171419   -52.87854273   -52.69927679   -52.69691780    -6.70283300    -5.91250845    -2.15897076    -1.08661948    -1.08553005    -0.51850135     5.29187762     5.29577624     5.30196822     5.30286256     5.30445731     5.30487749     5.30550974     5.30629483     5.31201988
    84   -98.60017166   -52.88151142   -52.70146630   -52.69841640    -6.69839390    -5.93845354    -2.07485091    -1.03359993    -1.03236604    -0.50029399     5.29236576     5.29469361     5.30149967     5.30281923     5.30436191     5.30486086     5.30544833     5.30643532     5.31266158
