  300.00 -4.17034 -6.04194e-03 -6.03955e-03 -6.03955e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.14429 -5.95510e-03 -5.95271e-03 -5.95271e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.11824 -5.86826e-03 -5.86587e-03 -5.86587e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.09218 -5.78142e-03 -5.77903e-03 -5.77903e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.06613 -5.69458e-03 -5.69219e-03 -5.69219e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.04008 -5.60774e-03 -5.60535e-03 -5.60535e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.01403 -5.52090e-03 -5.51851e-03 -5.51851e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.98798 -5.43406e-03 -5.43167e-03 -5.43167e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.96192 -5.34722e-03 -5.34483e-03 -5.34483e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.93587 -5.26038e-03 -5.25799e-03 -5.25799e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.90982 -5.17354e-03 -5.17114e-03 -5.17114e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.88377 -5.08670e-03 -5.08430e-03 -5.08430e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.85772 -4.99986e-03 -4.99746e-03 -4.99746e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.83166 -4.91302e-03 -4.91062e-03 -4.91062e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.80561 -4.82618e-03 -4.82378e-03 -4.82378e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.77956 -4.73934e-03 -4.73694e-03 -4.73694e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.75351 -4.65250e-03 -4.65010e-03 -4.65010e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.72745 -4.56566e-03 -4.56326e-03 -4.56326e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.70140 -4.47882e-03 -4.47642e-03 -4.47642e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.67535 -4.39198e-03 -4.38958e-03 -4.38958e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.64930 -4.30514e-03 -4.30274e-03 -4.30274e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.62325 -4.21830e-03 -4.21590e-03 -4.21590e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.59719 -4.13146e-03 -4.12906e-03 -4.12906e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.57114 -4.04462e-03 -4.04222e-03 -4.04222e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.54509 -3.95778e-03 -3.95538e-03 -3.95538e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
