464	 0.08180	 0.08140	 0.05455	 0.05455	 0.04566	 0.04562	 0.16392	 0.16438	 0.10265	-0.02305	 0.04531	 0.01305
465	 0.06746	 0.06709	 0.04847	 0.04858	 0.03945	 0.03945	 0.13609	 0.13665	 0.10236	-0.02069	 0.04377	 0.01042
466	 0.05530	 0.05499	 0.03752	 0.03753	 0.03177	 0.03173	 0.10880	 0.10900	 0.10140	-0.02080	 0.04148	 0.00791
467	 0.04034	 0.04005	 0.03057	 0.03089	 0.02502	 0.02510	 0.08109	 0.08168	 0.10091	-0.01780	 0.03925	 0.00570
468	 0.02780	 0.02763	 0.01910	 0.01911	 0.01642	 0.01639	 0.05422	 0.05428	 0.09906	-0.01987	 0.03661	 0.00282
469	 0.01260	 0.01237	 0.01114	 0.01201	 0.00945	 0.00992	 0.02643	 0.02743	 0.09875	-0.01340	 0.03307	 0.00148
470	 0.00000	 0.00000	-0.00000	 0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00721	 0.01077	-0.02234	-0.03227
471	-0.02331	-0.02353	-0.01253	-0.01159	-0.01009	-0.00874	-0.04312	-0.04146	 0.02101	-0.07132	-0.00378	 0.00866
472	-0.03508	-0.03562	-0.02930	-0.02761	-0.02751	-0.02525	-0.07679	-0.07344	 0.00581	-0.07708	-0.01446	 0.01194
473	-0.05772	-0.05860	-0.04138	-0.03947	-0.03611	-0.03367	-0.11926	-0.11423	 0.00720	-0.07397	-0.01851	 0.01144
474	-0.06838	-0.06964	-0.05561	-0.05368	-0.05434	-0.05215	-0.15195	-0.14529	 0.00133	-0.07468	-0.02460	 0.01274
475	-0.08970	-0.09132	-0.06647	-0.06500	-0.06106	-0.05977	-0.19286	-0.18464	 0.00221	-0.07077	-0.02842	 0.01290
476	-0.10849	-0.11049	-0.07751	-0.07673	-0.06927	-0.06926	-0.23235	-0.22262	 0.00193	-0.06704	-0.03236	 0.01334
477	-0.11803	-0.12038	-0.08745	-0.08734	-0.08369	-0.08491	-0.26222	-0.25123	-0.00002	-0.06492	-0.03591	 0.01399
478	-0.13449	-0.13718	-0.09655	-0.09740	-0.08978	-0.09244	-0.29864	-0.28645	 0.00020	-0.06038	-0.03798	 0.01359
479	-0.15128	-0.15427	-0.10420	-0.10606	-0.09112	-0.09496	-0.33325	-0.32009	 0.00084	-0.05531	-0.03753	 0.01161
480	-0.15528	-0.15856	-0.11155	-0.11421	-0.10653	-0.11095	-0.35789	-0.34392	-0.00071	-0.05272	-0.03507	 0.00824
481	-0.16911	-0.17265	-0.11732	-0.12096	-0.10517	-0.10978	-0.38794	-0.37339	-0.00033	-0.04766	-0.02869	 0.00279
482	-0.17205	-0.17582	-0.12235	-0.12674	-0.11526	-0.11947	-0.40861	-0.39366	-0.00149	-0.04479	-0.02357	-0.00053
483	-0.18069	-0.18468	-0.12651	-0.13178	-0.11426	-0.11762	-0.43275	-0.41759	-0.00203	-0.04045	-0.01867	-0.00181
484	-0.18952	-0.19370	-0.12941	-0.13546	-0.10789	-0.11011	-0.45391	-0.43876	-0.00269	-0.03626	-0.01581	-0.00098
485	-0.18568	-0.19004	-0.13193	-0.13856	-0.11736	-0.11836	-0.46592	-0.45090	-0.00483	-0.03433	-0.01486	 0.00003
486	-0.19108	-0.19559	-0.13295	-0.14020	-0.10737	-0.10709	-0.48017	-0.46552	-0.00624	-0.03100	-0.01452	 0.00104
487	-0.18407	-0.18872	-0.13373	-0.14140	-0.11394	-0.11257	-0.48587	-0.47169	-0.00886	-0.02966	-0.01500	 0.00125
488	-0.18614	-0.19089	-0.13292	-0.14103	-0.10042	-0.09803	-0.49251	-0.47900	-0.01091	-0.02724	-0.01593	 0.00138
489	-0.18430	-0.18912	-0.13129	-0.13972	-0.08861	-0.08541	-0.49412	-0.48145	-0.01345	-0.02551	-0.01730	 0.00113
490	-0.17517	-0.18005	-0.12951	-0.13811	-0.08772	-0.08411	-0.48994	-0.47811	-0.01623	-0.02488	-0.01872	 0.00057
491	-0.17272	-0.17761	-0.12609	-0.13482	-0.06978	-0.06595	-0.48407	-0.47330	-0.01863	-0.02370	-0.02038	 0.00008
492	-0.15893	-0.16380	-0.12289	-0.13161	-0.07066	-0.06698	-0.47198	-0.46233	-0.02143	-0.02357	-0.02198	-0.00067
493	-0.15406	-0.15887	-0.11788	-0.12653	-0.05099	-0.04779	-0.45789	-0.44958	-0.02347	-0.02287	-0.02357	-0.00120
494	-0.14574	-0.15043	-0.11207	-0.12055	-0.03431	-0.03205	-0.43849	-0.43173	-0.02531	-0.02244	-0.02502	-0.00176
495	-0.13171	-0.13625	-0.10677	-0.11500	-0.03087	-0.02977	-0.41692	-0.41170	-0.02678	-0.02235	-0.02614	-0.00232
496	-0.12187	-0.12618	-0.09953	-0.10739	-0.01435	-0.01503	-0.39002	-0.38670	-0.02750	-0.02188	-0.02701	-0.00275
497	-0.11384	-0.11788	-0.09167	-0.09908	 0.00525	 0.00238	-0.36073	-0.35927	-0.02746	-0.02123	-0.02741	-0.00306
498	-0.09622	-0.09996	-0.08449	-0.09141	 0.00300	-0.00187	-0.32985	-0.32986	-0.02713	-0.02067	-0.02758	-0.00348
499	-0.08768	-0.09105	-0.07552	-0.08182	 0.02016	 0.01293	-0.29570	-0.29671	-0.02579	-0.01943	-0.02702	-0.00375
500	-0.07010	-0.07307	-0.06732	-0.07299	 0.01435	 0.00580	-0.26186	-0.26317	-0.02422	-0.01809	-0.02612	-0.00428
501	-0.06168	-0.06420	-0.05746	-0.06236	 0.02711	 0.01749	-0.22479	-0.22605	-0.02182	-0.01602	-0.02404	-0.00480
502	-0.05348	-0.05555	-0.04727	-0.05133	 0.03710	 0.02738	-0.18676	-0.18773	-0.01903	-0.01362	-0.02092	-0.00539
503	-0.03698	-0.03859	-0.03795	-0.04123	 0.02317	 0.01485	-0.15152	-0.15199	-0.01634	-0.01131	-0.01728	-0.00544
504	-0.02974	-0.03089	-0.02729	-0.02967	 0.02729	 0.02024	-0.11354	-0.11362	-0.01312	-0.00863	-0.01266	-0.00378
505	-0.01457	-0.01529	-0.01750	-0.01909	 0.00758	 0.00272	-0.08000	-0.07964	-0.01017	-0.00624	-0.00854	-0.00241
506	-0.00870	-0.00902	-0.00669	-0.00742	 0.00577	 0.00263	-0.04442	-0.04383	-0.00684	-0.00350	-0.00463	-0.00070
507	-0.00157	-0.00155	 0.00433	 0.00440	-0.00377	-0.00495	-0.01031	-0.00960	-0.00350	-0.00070	-0.00160	 0.00112
508	 0.00901	 0.00928	 0.01395	 0.01459	-0.02725	-0.02643	 0.01604	 0.01675	-0.00076	 0.00158	-0.00006	 0.00289
509	 0.01427	 0.01473	 0.02462	 0.02586	-0.04258	-0.03997	 0.04396	 0.04444	 0.00229	 0.00429	 0.00055	 0.00565
510	 0.01666	 0.01719	 0.03454	 0.03626	-0.05562	-0.05147	 0.06785	 0.06789	 0.00505	 0.00691	 0.00028	 0.00874
511	 0.02451	 0.02500	 0.04345	 0.04547	-0.08629	-0.08057	 0.08355	 0.08310	 0.00720	 0.00881	 0.00001	 0.01087
512	 0.02686	 0.02721	 0.05272	 0.05504	-0.10884	-0.10177	 0.09874	 0.09751	 0.00944	 0.01103	 0.00046	 0.01255
513	 0.03289	 0.03299	 0.06076	 0.06326	-0.14309	-0.13483	 0.10566	 0.10364	 0.01106	 0.01224	 0.00136	 0.01330
514	 0.03339	 0.03310	 0.06863	 0.07132	-0.16882	-0.15959	 0.11090	 0.10783	 0.01277	 0.01342	 0.00287	 0.01404
515	 0.03136	 0.03060	 0.07511	 0.07796	-0.19007	-0.18011	 0.11185	 0.10769	 0.01438	 0.01406	 0.00477	 0.01451
516	 0.03656	 0.03524	 0.08163	 0.08457	-0.23250	-0.22186	 0.10345	 0.09826	 0.01584	 0.01314	 0.00692	 0.01425
517	 0.03309	 0.03112	 0.08619	 0.08927	-0.25408	-0.24310	 0.09481	 0.08854	 0.01788	 0.01288	 0.00871	 0.01409
518	 0.03687	 0.03419	 0.09122	 0.09440	-0.29626	-0.28496	 0.07698	 0.06978	 0.02004	 0.01148	 0.00994	 0.01337
519	 0.03222	 0.02883	 0.09368	 0.09702	-0.31617	-0.30488	 0.05967	 0.05165	 0.02313	 0.01070	 0.01072	 0.01302
520	 0.02855	 0.02449	 0.09543	 0.09894	-0.33981	-0.32866	 0.03660	 0.02799	 0.02691	 0.00938	 0.01095	 0.01297
521	 0.02922	 0.02468	 0.09746	 0.10112	-0.37239	-0.36144	 0.00917	 0.00037	 0.03047	 0.00756	 0.01045	 0.01332
522	 0.02320	 0.01854	 0.09655	 0.10043	-0.38576	-0.37528	-0.01779	-0.02640	 0.03505	 0.00598	 0.00998	 0.01439
523	 0.02428	 0.01991	 0.09760	 0.10169	-0.41897	-0.40891	-0.05286	-0.06071	 0.03901	 0.00374	 0.00861	 0.01570
524	 0.01749	 0.01401	 0.09469	 0.09904	-0.42577	-0.41642	-0.08347	-0.08988	 0.04382	 0.00200	 0.00804	 0.01763
525	 0.01185	 0.00966	 0.09132	 0.09599	-0.43373	-0.42518	-0.11758	-0.12164	 0.04854	 0.00010	 0.00786	 0.01995
526	 0.01090	 0.00992	 0.08973	 0.09471	-0.45138	-0.44352	-0.15335	-0.15452	 0.05198	-0.00185	 0.00802	 0.02201
527	 0.00484	 0.00512	 0.08446	 0.08982	-0.44804	-0.44112	-0.18550	-0.18279	 0.05617	-0.00345	 0.01137	 0.02450
528	-0.00086	 0.00050	 0.07840	 0.08416	-0.43974	-0.43381	-0.21576	-0.20876	 0.06004	-0.00487	 0.01868	 0.02555
529	-0.00058	 0.00157	 0.07579	 0.08192	-0.44786	-0.44269	-0.24962	-0.23880	 0.06215	-0.00649	 0.02734	 0.02281
530	-0.00547	-0.00264	 0.06877	 0.07522	-0.43014	-0.42596	-0.27392	-0.25935	 0.06519	-0.00726	 0.04055	 0.01553
531	-0.00458	-0.00129	 0.06594	 0.07244	-0.43020	-0.42674	-0.30188	-0.28451	 0.06616	-0.00811	 0.04752	 0.00860
532	-0.00854	-0.00491	 0.05868	 0.06474	-0.40338	-0.40085	-0.31747	-0.29756	 0.06828	-0.00629	 0.05067	 0.00257
533	-0.01193	-0.00811	 0.05140	 0.05652	-0.37203	-0.37034	-0.32752	-0.30557	 0.07004	 0.00310	 0.04200	-0.00182
534	-0.00991	-0.00603	 0.04910	 0.05312	-0.36102	-0.35988	-0.34295	-0.31934	 0.06921	 0.02583	 0.01504	-0.00505
535	-0.01231	-0.00848	 0.04181	 0.04475	-0.32230	-0.32184	-0.34212	-0.31688	 0.07009	 0.05050	-0.01346	-0.00874
536	-0.01015	-0.00646	 0.03920	 0.04135	-0.30351	-0.30343	-0.34700	-0.32013	 0.06840	 0.04809	-0.01763	-0.01200
537	-0.01158	-0.00814	 0.03185	 0.03337	-0.25928	-0.25967	-0.33483	-0.30623	 0.06861	 0.04557	-0.02111	-0.01634
538	-0.01249	-0.00939	 0.02454	 0.02558	-0.21293	-0.21366	-0.31630	-0.28587	 0.06869	 0.04159	-0.02379	-0.02105
539	-0.00874	-0.00601	 0.02298	 0.02371	-0.19162	-0.19241	-0.30914	-0.27631	 0.06543	 0.03221	-0.02312	-0.02464
540	-0.00886	-0.00660	 0.01601	 0.01649	-0.14331	-0.14420	-0.27965	-0.24460	 0.06542	 0.02860	-0.02664	-0.02950
541	-0.00463	-0.00284	 0.01505	 0.01537	-0.12168	-0.12245	-0.26598	-0.22756	 0.06160	 0.01755	-0.02397	-0.03230
542	-0.00412	-0.00290	 0.00855	 0.00873	-0.07397	-0.07461	-0.22671	-0.18572	 0.06221	 0.01621	-0.02875	-0.03699
543	-0.00331	-0.00271	 0.00228	 0.00235	-0.02752	-0.02790	-0.17779	-0.13545	 0.06454	 0.02288	-0.04043	-0.04283
544	 0.00141	 0.00141	 0.00222	 0.00222	-0.00971	-0.00971	-0.35346	-0.24176	-0.03467	-0.01123	-0.05039	-0.02240
545	 0.00188	 0.00253	-0.00363	-0.00358	 0.03286	 0.03238	 0.13678	 0.06119	 0.03466	 0.01842	 0.00296	 0.00114
546	 0.00194	 0.00327	-0.00991	-0.00987	 0.07497	 0.07393	 0.15297	 0.06843	 0.03538	 0.01699	 0.00042	-0.00248
547	 0.00609	 0.00807	-0.00921	-0.00921	 0.08502	 0.08335	 0.14931	 0.06704	 0.03729	 0.01433	-0.00133	-0.00516
548	 0.00665	 0.00933	-0.01437	-0.01451	 0.11754	 0.11510	 0.16498	 0.07354	 0.03930	 0.01288	-0.00368	-0.00816
549	 0.01058	 0.01393	-0.01319	-0.01352	 0.12037	 0.11717	 0.16964	 0.07545	 0.04158	 0.00876	-0.00328	-0.01065
550	 0.01096	 0.01502	-0.01792	-0.01866	 0.14455	 0.14038	 0.18821	 0.08186	 0.04502	 0.00391	-0.00078	-0.01322
551	 0.01121	 0.01597	-0.02245	-0.02377	 0.16409	 0.15884	 0.20773	 0.08765	 0.04950	-0.00293	 0.00503	-0.01552
552	 0.01460	 0.02002	-0.02063	-0.02261	 0.15469	 0.14847	 0.21803	 0.08945	 0.05372	-0.00949	 0.01074	-0.01745
553	 0.01447	 0.02055	-0.02478	-0.02773	 0.16531	 0.15782	 0.23916	 0.09360	 0.06029	-0.01107	 0.01459	-0.01901
554	 0.01717	 0.02386	-0.02298	-0.02689	 0.14956	 0.14097	 0.25123	 0.09394	 0.06629	-0.01110	 0.01703	-0.02003
555	 0.01659	 0.02388	-0.02686	-0.03195	 0.15182	 0.14180	 0.27200	 0.09588	 0.07492	-0.00742	 0.02006	-0.02012
556	 0.01579	 0.02362	-0.03066	-0.03692	 0.15006	 0.13855	 0.29154	 0.09703	 0.08418	-0.00092	 0.02300	-0.01900
557	 0.01795	 0.02627	-0.02822	-0.03547	 0.12262	 0.10987	 0.30081	 0.09568	 0.09071	 0.00583	 0.02480	-0.01721
558	 0.01672	 0.02540	-0.03189	-0.04016	 0.11447	 0.10022	 0.31621	 0.09768	 0.09828	 0.01723	 0.02742	-0.01346
559	 0.01515	 0.02399	-0.03585	-0.04502	 0.10524	 0.08954	 0.32869	 0.10141	 0.10387	 0.03059	 0.02979	-0.00844
560	 0.01673	 0.02567	-0.03319	-0.04303	 0.07133	 0.05454	 0.32971	 0.10445	 0.10414	 0.04170	 0.03109	-0.00415
561	 0.01517	 0.02374	-0.03656	-0.04707	 0.05718	 0.03922	 0.33365	 0.11166	 0.10470	 0.05579	 0.03301	 0.00173
562	 0.01664	 0.02465	-0.03365	-0.04459	 0.02166	 0.00293	 0.32631	 0.11745	 0.10083	 0.06598	 0.03406	 0.00570
563	 0.01517	 0.02193	-0.03667	-0.04803	 0.00652	-0.01291	 0.31982	 0.12666	 0.09783	 0.07684	 0.03579	 0.01079
564	 0.01358	 0.01873	-0.03983	-0.05149	-0.00674	-0.02658	 0.30777	 0.13605	 0.09388	 0.08473	 0.03755	 0.01523
565	 0.01511	 0.01867	-0.03631	-0.04806	-0.04061	-0.06047	 0.28465	 0.14181	 0.08766	 0.08843	 0.03846	 0.01655
566	 0.01357	 0.01542	-0.03857	-0.05036	-0.05284	-0.07252	 0.26027	 0.14855	 0.08328	 0.09059	 0.04002	 0.01846
567	 0.01482	 0.01530	-0.03451	-0.04615	-0.08292	-0.10215	 0.22745	 0.14907	 0.07914	 0.09028	 0.04059	 0.01672
568	 0.01286	 0.01220	-0.03632	-0.04776	-0.08977	-0.10832	 0.19416	 0.14546	 0.07934	 0.08853	 0.04173	 0.01507
569	 0.01084	 0.00937	-0.03757	-0.04868	-0.09435	-0.11200	 0.15816	 0.13103	 0.08482	 0.08569	 0.04268	 0.01174
570	 0.01157	 0.00953	-0.03275	-0.04338	-0.11507	-0.13172	 0.12186	 0.10591	 0.09179	 0.08349	 0.04318	 0.00740
571	 0.00940	 0.00705	-0.03327	-0.04334	-0.11287	-0.12830	 0.08915	 0.08344	 0.09023	 0.07966	 0.04495	 0.00508
572	 0.01009	 0.00754	-0.02760	-0.03697	-0.12737	-0.14159	 0.06122	 0.06651	 0.07604	 0.07471	 0.04634	 0.00382
573	 0.00783	 0.00529	-0.02760	-0.03622	-0.11726	-0.13005	 0.03874	 0.05473	 0.05797	 0.06628	 0.04371	 0.00336
574	 0.00569	 0.00328	-0.02705	-0.03481	-0.10414	-0.11541	 0.02146	 0.04538	 0.04210	 0.05773	 0.03169	 0.00219
575	 0.00637	 0.00409	-0.02054	-0.02735	-0.10812	-0.11798	 0.00983	 0.03815	 0.03094	 0.05107	 0.01375	-0.00229
576	 0.00427	 0.00231	-0.01950	-0.02528	-0.08822	-0.09644	 0.00176	 0.03120	 0.02173	 0.04420	 0.00215	-0.01226
577	 0.00224	 0.00065	-0.01819	-0.02290	-0.06552	-0.07206	-0.00281	 0.02465	 0.01426	 0.03689	-0.00038	-0.02047
578	 0.00303	 0.00174	-0.01096	-0.01454	-0.06185	-0.06688	-0.00420	 0.01916	 0.00931	 0.02982	-0.00036	-0.01936
579	 0.00108	 0.00024	-0.00930	-0.01170	-0.03510	-0.03839	-0.00401	 0.01263	 0.00482	 0.02033	 0.00001	-0.01216
580	 0.00191	 0.00141	-0.00185	-0.00306	-0.02852	-0.03028	-0.00219	 0.00694	 0.00244	 0.01127	-0.00003	-0.00629
581	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000
582	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	-0.00000	-0.00000
583	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	 0.00000	-0.00000	 0.00000
584	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	 0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000
585	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	 0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000
586	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000
587	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	-0.00000
588	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	-0.00000
589	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000
590	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000
591	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000
592	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000
593	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000
594	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000
595	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000
596	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000
597	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000
598	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000
599	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000
600	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000
601	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000
602	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000
603	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000
604	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000
605	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000
606	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000
607	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000
608	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000
609	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000
610	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000
611	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000
612	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000
613	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	 0.00000
614	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000
615	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000
616	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000
617	 0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000
618	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000	-0.00000	 0.00000
619	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000
620	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000
621	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000
622	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000
623	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000
624	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000
625	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000
626	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000
627	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000
628	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000
629	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000
630	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000
631	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000
632	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000
633	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000
634	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000
635	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	 0.00000
636	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	 0.00000
637	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	 0.00000
638	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	-0.00000
639	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	-0.00000
640	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	-0.00000
641	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	-0.00000
642	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	-0.00000
643	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	-0.00000
644	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	-0.00000
645	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	-0.00000
646	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	-0.00000
647	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	 0.00000
648	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	 0.00000
649	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	 0.00000
650	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	 0.00000
651	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	 0.00000
652	 0.00000	-0.00000	 0.00000	 0.00000	-0.00000	-0.00000	-0.00000	 0.00000	 0.00000	 0.00000	-0.00000	 0.00000
