# kx	ky
 0.359803921569	 0.632352941176
 0.361764705882	 0.632352941176
 0.363725490196	 0.632352941176
 0.365686274510	 0.632352941176
 0.367647058824	 0.632352941176
 0.369607843137	 0.632352941176
 0.371568627451	 0.632352941176
 0.373529411765	 0.632352941176
 0.375490196078	 0.632352941176
 0.377450980392	 0.632352941176
 0.379411764706	 0.632352941176
 0.381372549020	 0.632352941176
 0.383333333333	 0.632352941176
 0.283333333333	 0.634313725490
 0.285294117647	 0.634313725490
 0.287254901961	 0.634313725490
 0.289215686275	 0.634313725490
 0.291176470588	 0.634313725490
 0.293137254902	 0.634313725490
 0.295098039216	 0.634313725490
 0.297058823529	 0.634313725490
 0.299019607843	 0.634313725490
 0.300980392157	 0.634313725490
 0.302941176471	 0.634313725490
 0.304901960784	 0.634313725490
 0.306862745098	 0.634313725490
 0.308823529412	 0.634313725490
 0.310784313725	 0.634313725490
 0.312745098039	 0.634313725490
 0.314705882353	 0.634313725490
 0.316666666667	 0.634313725490
 0.318627450980	 0.634313725490
 0.320588235294	 0.634313725490
 0.322549019608	 0.634313725490
 0.324509803922	 0.634313725490
 0.326470588235	 0.634313725490
 0.328431372549	 0.634313725490
 0.330392156863	 0.634313725490
 0.332352941176	 0.634313725490
 0.334313725490	 0.634313725490
 0.336274509804	 0.634313725490
 0.338235294118	 0.634313725490
 0.340196078431	 0.634313725490
 0.342156862745	 0.634313725490
 0.344117647059	 0.634313725490
 0.346078431373	 0.634313725490
 0.348039215686	 0.634313725490
 0.350000000000	 0.634313725490
 0.351960784314	 0.634313725490
 0.353921568627	 0.634313725490
 0.355882352941	 0.634313725490
 0.357843137255	 0.634313725490
 0.359803921569	 0.634313725490
 0.361764705882	 0.634313725490
 0.363725490196	 0.634313725490
 0.365686274510	 0.634313725490
 0.367647058824	 0.634313725490
 0.369607843137	 0.634313725490
 0.371568627451	 0.634313725490
 0.373529411765	 0.634313725490
 0.375490196078	 0.634313725490
 0.377450980392	 0.634313725490
 0.379411764706	 0.634313725490
 0.381372549020	 0.634313725490
 0.383333333333	 0.634313725490
 0.283333333333	 0.636274509804
 0.285294117647	 0.636274509804
 0.287254901961	 0.636274509804
 0.289215686275	 0.636274509804
 0.291176470588	 0.636274509804
 0.293137254902	 0.636274509804
 0.295098039216	 0.636274509804
 0.297058823529	 0.636274509804
 0.299019607843	 0.636274509804
 0.300980392157	 0.636274509804
 0.302941176471	 0.636274509804
 0.304901960784	 0.636274509804
 0.306862745098	 0.636274509804
 0.308823529412	 0.636274509804
 0.310784313725	 0.636274509804
 0.312745098039	 0.636274509804
 0.314705882353	 0.636274509804
 0.316666666667	 0.636274509804
 0.318627450980	 0.636274509804
 0.320588235294	 0.636274509804
 0.322549019608	 0.636274509804
 0.324509803922	 0.636274509804
 0.326470588235	 0.636274509804
 0.328431372549	 0.636274509804
 0.330392156863	 0.636274509804
 0.332352941176	 0.636274509804
 0.334313725490	 0.636274509804
 0.336274509804	 0.636274509804
 0.338235294118	 0.636274509804
 0.340196078431	 0.636274509804
 0.342156862745	 0.636274509804
 0.344117647059	 0.636274509804
 0.346078431373	 0.636274509804
 0.348039215686	 0.636274509804
 0.350000000000	 0.636274509804
 0.351960784314	 0.636274509804
 0.353921568627	 0.636274509804
 0.355882352941	 0.636274509804
 0.357843137255	 0.636274509804
 0.359803921569	 0.636274509804
 0.361764705882	 0.636274509804
 0.363725490196	 0.636274509804
 0.365686274510	 0.636274509804
 0.367647058824	 0.636274509804
 0.369607843137	 0.636274509804
