  300.00 -2.13828 -8.14776e-05 -7.06397e-05 -7.06397e-05 -4.05456e-07 -4.05454e-07 -9.05972e-07
  300.00 -2.11222 -7.44723e-05 -7.04351e-05 -7.04351e-05 -2.73176e-07 -2.73176e-07  7.31930e-08
  300.00 -2.08617 -6.48539e-05 -6.61509e-05 -6.61509e-05  2.20465e-08  2.20464e-08  5.89012e-07
  300.00 -2.06012 -5.07938e-05 -4.99727e-05 -4.99726e-05  3.17131e-07  3.17130e-07  6.60866e-07
  300.00 -2.03407 -3.84166e-05 -3.26484e-05 -3.26484e-05  3.76700e-07  3.76699e-07  1.47639e-07
  300.00 -2.00802 -3.40677e-05 -2.69115e-05 -2.69115e-05 -9.03077e-08 -9.03077e-08 -4.52648e-07
  300.00 -1.98196 -3.70382e-05 -3.31885e-05 -3.31885e-05 -2.98739e-07 -2.98739e-07 -3.90327e-07
  300.00 -1.95591 -3.37532e-05 -3.47021e-05 -3.47021e-05 -1.15332e-07 -1.15332e-07 -1.13827e-07
  300.00 -1.92986 -2.26852e-05 -2.48347e-05 -2.48347e-05 -7.71083e-09 -7.71081e-09 -1.62923e-08
  300.00 -1.90381 -1.01537e-05 -1.07442e-05 -1.07442e-05  3.07556e-08  3.07556e-08  1.10148e-08
  300.00 -1.87776 -6.31413e-06 -5.81259e-06 -5.81258e-06  9.12856e-09  9.12841e-09  9.86913e-09
  300.00 -1.85170 -2.17141e-05 -2.10462e-05 -2.10462e-05 -1.06853e-07 -1.06853e-07 -6.05144e-08
  300.00 -1.82565 -3.99116e-05 -3.79466e-05 -3.79466e-05  2.40123e-08  2.40127e-08 -8.93164e-08
  300.00 -1.79960 -3.06765e-05 -2.80605e-05 -2.80605e-05  4.51733e-08  4.51733e-08  4.75869e-08
  300.00 -1.77355 -9.67137e-06 -8.69603e-06 -8.69603e-06 -3.13146e-08 -3.13147e-08  2.77626e-08
  300.00 -1.74749 -5.86237e-07 -2.49786e-06 -2.49786e-06 -8.14099e-09 -8.14100e-09 -2.98197e-08
  300.00 -1.72144 -5.64852e-06 -9.62257e-06 -9.62256e-06 -2.93872e-10 -2.93866e-10 -1.92878e-08
  300.00 -1.69539 -1.43677e-05 -1.61292e-05 -1.61292e-05  2.30019e-09  2.30024e-09 -6.37322e-10
  300.00 -1.66934 -2.36932e-05 -2.14901e-05 -2.14901e-05  5.61069e-09  5.61079e-09  2.89890e-08
  300.00 -1.64329 -2.89431e-05 -2.59319e-05 -2.59319e-05  2.82344e-09  2.82342e-09 -2.44184e-08
  300.00 -1.61723 -1.93377e-05 -1.91276e-05 -1.91276e-05  3.55496e-09  3.55489e-09 -1.21360e-10
  300.00 -1.59118 -4.60814e-06 -5.83137e-06 -5.83137e-06  3.18599e-09  3.18596e-09  3.12838e-08
  300.00 -1.56513  2.21286e-06  1.25911e-06  1.25911e-06 -1.10739e-08 -1.10739e-08 -1.56009e-08
  300.00 -1.53908 -3.46015e-06 -3.86966e-06 -3.86965e-06 -4.82142e-09 -4.82142e-09 -2.17794e-08
  300.00 -1.51303 -1.21558e-05 -1.17437e-05 -1.17437e-05  6.27662e-10  6.27642e-10  1.03152e-08
  300.00 -1.48697 -1.68418e-05 -1.70727e-05 -1.70727e-05  1.66904e-09  1.66910e-09  8.95612e-09
  300.00 -1.46092 -2.08369e-05 -2.09061e-05 -2.09061e-05  2.98197e-09  2.98200e-09  1.02478e-08
  300.00 -1.43487 -1.86658e-05 -1.85527e-05 -1.85527e-05 -1.94741e-09 -1.94747e-09  2.91342e-09
  300.00 -1.40882 -1.08201e-05 -1.14811e-05 -1.14811e-05 -1.91877e-09 -1.91879e-09 -4.76848e-09
  300.00 -1.38277 -3.21570e-06 -3.91376e-06 -3.91377e-06  5.96627e-10  5.96639e-10 -3.56715e-09
  300.00 -1.35671  6.01979e-06  5.88826e-06  5.88826e-06  1.06316e-10  1.06299e-10 -3.50435e-09
  300.00 -1.33066  4.54328e-06  6.76189e-06  6.76189e-06  3.53341e-09  3.53340e-09 -2.24464e-09
  300.00 -1.30461 -1.50519e-05 -1.23516e-05 -1.23516e-05 -1.58082e-09 -1.58083e-09 -6.82901e-10
  300.00 -1.27856 -2.49088e-05 -2.56967e-05 -2.56967e-05  9.43708e-11  9.43767e-11 -1.27339e-09
  300.00 -1.25251 -1.82915e-05 -2.00993e-05 -2.00993e-05  9.53625e-10  9.53650e-10  5.22555e-11
  300.00 -1.22645 -9.29831e-06 -9.37963e-06 -9.37963e-06 -1.02578e-09 -1.02577e-09  2.05366e-09
  300.00 -1.20040 -3.21381e-06 -2.30131e-06 -2.30131e-06 -8.26913e-10 -8.26924e-10  7.72778e-09
  300.00 -1.17435  2.34927e-06  3.48271e-06  3.48270e-06 -3.11125e-11 -3.11159e-11  8.43105e-09
  300.00 -1.14830  6.63072e-06  6.78795e-06  6.78795e-06  8.68761e-10  8.68741e-10 -6.42614e-09
  300.00 -1.12224 -2.14450e-06 -3.28018e-06 -3.28018e-06  6.50905e-10  6.50882e-10 -9.95766e-09
  300.00 -1.09619 -2.03273e-05 -2.13044e-05 -2.13044e-05 -2.52188e-09 -2.52185e-09 -1.00068e-09
  300.00 -1.07014 -2.17478e-05 -2.21385e-05 -2.21385e-05  6.65507e-10  6.65530e-10  3.27178e-09
  300.00 -1.04409 -9.09199e-06 -8.11055e-06 -8.11055e-06  5.00474e-10  5.00465e-10  4.50898e-09
  300.00 -1.01804 -1.08835e-06  8.69680e-07  8.69678e-07  2.99531e-10  2.99518e-10  1.03941e-09
  300.00 -0.99198 -3.51171e-07  7.55008e-07  7.55007e-07 -1.57188e-10 -1.57195e-10  2.23771e-09
  300.00 -0.96593  1.38532e-06  1.14647e-06  1.14647e-06 -8.92106e-10 -8.92087e-10  1.24564e-09
  300.00 -0.93988  2.95165e-06  1.90026e-06  1.90027e-06  9.93321e-11  9.93242e-11 -9.90720e-09
  300.00 -0.91383 -2.79548e-06 -4.54246e-06 -4.54246e-06  2.26918e-10  2.26934e-10 -4.44331e-09
  300.00 -0.88778 -1.23861e-05 -1.35974e-05 -1.35974e-05  1.20795e-09  1.20797e-09 -1.49983e-11
  300.00 -0.86172 -1.28186e-05 -1.27359e-05 -1.27359e-05  2.14992e-09  2.14992e-09  2.69493e-09
  300.00 -0.83567 -7.05666e-06 -5.75008e-06 -5.75009e-06  9.21057e-10  9.21024e-10  3.13976e-09
  300.00 -0.80962 -1.80429e-06 -5.01556e-07 -5.01556e-07 -1.65730e-09 -1.65732e-09 -2.99014e-09
  300.00 -0.78357  4.16802e-06  4.68624e-06  4.68624e-06 -1.30107e-09 -1.30105e-09 -2.50860e-09
  300.00 -0.75752  9.92376e-06  9.80428e-06  9.80428e-06 -1.45328e-10 -1.45318e-10 -1.48084e-09
  300.00 -0.73146  7.91865e-06  6.67278e-06  6.67278e-06  1.26654e-09  1.26656e-09  5.54132e-10
  300.00 -0.70541 -4.64858e-06 -5.93538e-06 -5.93538e-06  1.86051e-09  1.86055e-09  1.76714e-09
  300.00 -0.67936 -1.11767e-05 -1.17015e-05 -1.17015e-05  7.53867e-10  7.53849e-10  4.97839e-10
  300.00 -0.65331 -6.56402e-06 -6.41017e-06 -6.41018e-06  1.17616e-09  1.17610e-09 -1.21082e-10
  300.00 -0.62725  3.74463e-06  4.32438e-06  4.32438e-06 -2.71892e-10 -2.71918e-10 -9.38864e-10
  300.00 -0.60120  1.31455e-05  1.36212e-05  1.36212e-05 -1.46834e-09 -1.46831e-09 -7.12484e-10
  300.00 -0.57515  1.56268e-05  1.53505e-05  1.53505e-05 -6.84266e-10 -6.84236e-10 -3.58686e-12
  300.00 -0.54910  5.91806e-06  5.36640e-06  5.36640e-06  1.29430e-09  1.29435e-09  2.78588e-10
  300.00 -0.52305 -5.32574e-06 -4.90775e-06 -4.90775e-06  1.04058e-09  1.04062e-09  1.89709e-09
  300.00 -0.49699 -2.62987e-06 -2.03144e-06 -2.03145e-06 -2.40247e-09 -2.40251e-09  2.01019e-09
  300.00 -0.47094  4.38649e-06  4.24031e-06  4.24030e-06 -1.99088e-09 -1.99090e-09  7.86904e-10
  300.00 -0.44489  1.27960e-05  1.23951e-05  1.23951e-05 -5.78904e-10 -5.78902e-10 -1.06099e-09
  300.00 -0.41884  1.80251e-05  1.79712e-05  1.79713e-05 -2.42875e-11 -2.42786e-11 -1.93817e-09
  300.00 -0.39279  1.14999e-05  1.18692e-05  1.18692e-05  2.34244e-10  2.34262e-10 -1.21344e-09
  300.00 -0.36673  3.67782e-06  4.34332e-06  4.34332e-06 -5.39031e-12 -5.37753e-12  3.35409e-11
  300.00 -0.34068  6.72061e-06  7.10724e-06  7.10723e-06 -5.61062e-10 -5.61080e-10  1.10779e-09
  300.00 -0.31463  1.42121e-05  1.39091e-05  1.39091e-05 -3.25239e-10 -3.25251e-10  8.06764e-10
  300.00 -0.28858  2.09496e-05  2.05721e-05  2.05721e-05  6.63003e-11  6.62999e-11 -1.86494e-09
  300.00 -0.26253  2.23349e-05  2.23940e-05  2.23940e-05  8.45185e-13  8.50088e-13 -2.50427e-09
  300.00 -0.23647  1.90223e-05  1.90275e-05  1.90274e-05 -2.96839e-10 -2.96839e-10 -9.26837e-10
  300.00 -0.21042  2.24331e-05  2.21772e-05  2.21772e-05 -2.97429e-10 -2.97434e-10 -4.50255e-10
  300.00 -0.18437  3.24757e-05  3.23074e-05  3.23074e-05 -1.37519e-10 -1.37521e-10 -3.07556e-10
  300.00 -0.15832  4.13328e-05  4.13660e-05  4.13660e-05 -2.31035e-10 -2.31039e-10  1.60697e-10
  300.00 -0.13226  4.89012e-05  4.89998e-05  4.89998e-05 -5.06821e-10 -5.06830e-10  1.38230e-10
  300.00 -0.10621  6.49610e-05  6.50656e-05  6.50656e-05 -4.82153e-10 -4.82156e-10  2.95885e-10
  300.00 -0.08016  8.98952e-05  9.02180e-05  9.02180e-05 -7.32397e-10 -7.32405e-10  5.07376e-10
  300.00 -0.05411  1.24202e-04  1.24824e-04  1.24824e-04 -1.70235e-09 -1.70237e-09 -7.52083e-10
  300.00 -0.02806  1.71712e-04  1.72663e-04  1.72663e-04 -3.07824e-09 -3.07826e-09 -4.18920e-09
  300.00 -0.00200  2.32359e-04  2.33779e-04  2.33779e-04 -4.57852e-09 -4.57855e-09 -1.10460e-08
  300.00  0.02405  3.04674e-04  3.06503e-04  3.06503e-04 -6.16636e-09 -6.16641e-09 -2.09325e-08
  300.00  0.05010  3.84906e-04  3.86963e-04  3.86963e-04 -7.82300e-09 -7.82307e-09 -3.15705e-08
  300.00  0.07615  4.69094e-04  4.71253e-04  4.71253e-04 -9.53901e-09 -9.53910e-09 -4.18982e-08
  300.00  0.10220  5.54932e-04  5.57135e-04  5.57135e-04 -1.12925e-08 -1.12926e-08 -5.18482e-08
  300.00  0.12826  6.41403e-04  6.43628e-04  6.43628e-04 -1.30646e-08 -1.30647e-08 -6.15647e-08
  300.00  0.15431  7.28111e-04  7.30348e-04  7.30348e-04 -1.48451e-08 -1.48453e-08 -7.11625e-08
  300.00  0.18036  8.14905e-04  8.17152e-04  8.17152e-04 -1.66292e-08 -1.66293e-08 -8.07052e-08
  300.00  0.20641  9.01730e-04  9.03986e-04  9.03986e-04 -1.84147e-08 -1.84149e-08 -9.02235e-08
  300.00  0.23246  9.88567e-04  9.90831e-04  9.90831e-04 -2.02008e-08 -2.02010e-08 -9.97314e-08
  300.00  0.25852  1.07541e-03  1.07768e-03  1.07768e-03 -2.19871e-08 -2.19873e-08 -1.09235e-07
  300.00  0.28457  1.16225e-03  1.16453e-03  1.16453e-03 -2.37735e-08 -2.37737e-08 -1.18737e-07
  300.00  0.31062  1.24910e-03  1.25138e-03  1.25138e-03 -2.55600e-08 -2.55602e-08 -1.28238e-07
  300.00  0.33667  1.33594e-03  1.33823e-03  1.33823e-03 -2.73464e-08 -2.73467e-08 -1.37738e-07
  300.00  0.36273  1.42278e-03  1.42509e-03  1.42509e-03 -2.91329e-08 -2.91332e-08 -1.47239e-07
  300.00  0.38878  1.50963e-03  1.51194e-03  1.51194e-03 -3.09194e-08 -3.09197e-08 -1.56739e-07
  300.00  0.41483  1.59647e-03  1.59879e-03  1.59879e-03 -3.27059e-08 -3.27062e-08 -1.66240e-07
  300.00  0.44088  1.68331e-03  1.68564e-03  1.68564e-03 -3.44924e-08 -3.44927e-08 -1.75740e-07
  300.00  0.46693  1.77016e-03  1.77249e-03  1.77249e-03 -3.62788e-08 -3.62792e-08 -1.85241e-07
  300.00  0.49299  1.85700e-03  1.85934e-03  1.85934e-03 -3.80653e-08 -3.80657e-08 -1.94741e-07
  300.00  0.51904  1.94385e-03  1.94620e-03  1.94620e-03 -3.98518e-08 -3.98522e-08 -2.04242e-07
  300.00  0.54509  2.03069e-03  2.03305e-03  2.03305e-03 -4.16383e-08 -4.16387e-08 -2.13742e-07
  300.00  0.57114  2.11753e-03  2.11990e-03  2.11990e-03 -4.34248e-08 -4.34252e-08 -2.23242e-07
  300.00  0.59719  2.20438e-03  2.20675e-03  2.20675e-03 -4.52112e-08 -4.52117e-08 -2.32743e-07
  300.00  0.62325  2.29122e-03  2.29360e-03  2.29360e-03 -4.69977e-08 -4.69982e-08 -2.42243e-07
  300.00  0.64930  2.37807e-03  2.38045e-03  2.38045e-03 -4.87842e-08 -4.87847e-08 -2.51744e-07
  300.00  0.67535  2.46491e-03  2.46731e-03  2.46731e-03 -5.05707e-08 -5.05711e-08 -2.61244e-07
  300.00  0.70140  2.55175e-03  2.55416e-03  2.55416e-03 -5.23572e-08 -5.23576e-08 -2.70745e-07
  300.00  0.72745  2.63860e-03  2.64101e-03  2.64101e-03 -5.41436e-08 -5.41441e-08 -2.80245e-07
  300.00  0.75351  2.72544e-03  2.72786e-03  2.72786e-03 -5.59301e-08 -5.59306e-08 -2.89746e-07
  300.00  0.77956  2.81229e-03  2.81471e-03  2.81471e-03 -5.77166e-08 -5.77171e-08 -2.99246e-07
  300.00  0.80561  2.89913e-03  2.90156e-03  2.90156e-03 -5.95031e-08 -5.95036e-08 -3.08747e-07
  300.00  0.83166  2.98597e-03  2.98841e-03  2.98841e-03 -6.12896e-08 -6.12901e-08 -3.18247e-07
  300.00  0.85772  3.07282e-03  3.07527e-03  3.07527e-03 -6.30760e-08 -6.30766e-08 -3.27748e-07
  300.00  0.88377  3.15966e-03  3.16212e-03  3.16212e-03 -6.48625e-08 -6.48631e-08 -3.37248e-07
  300.00  0.90982  3.24651e-03  3.24897e-03  3.24897e-03 -6.66490e-08 -6.66496e-08 -3.46748e-07
  300.00  0.93587  3.33335e-03  3.33582e-03  3.33582e-03 -6.84355e-08 -6.84361e-08 -3.56249e-07
  300.00  0.96192  3.42019e-03  3.42267e-03  3.42267e-03 -7.02220e-08 -7.02226e-08 -3.65749e-07
  300.00  0.98798  3.50704e-03  3.50952e-03  3.50952e-03 -7.20084e-08 -7.20091e-08 -3.75250e-07
  300.00  1.01403  3.59388e-03  3.59638e-03  3.59638e-03 -7.37949e-08 -7.37956e-08 -3.84750e-07
  300.00  1.04008  3.68073e-03  3.68323e-03  3.68323e-03 -7.55814e-08 -7.55821e-08 -3.94251e-07
  300.00  1.06613  3.76757e-03  3.77008e-03  3.77008e-03 -7.73679e-08 -7.73686e-08 -4.03751e-07
  300.00  1.09218  3.85441e-03  3.85693e-03  3.85693e-03 -7.91544e-08 -7.91551e-08 -4.13252e-07
  300.00  1.11824  3.94126e-03  3.94378e-03  3.94378e-03 -8.09408e-08 -8.09416e-08 -4.22752e-07
  300.00  1.14429  4.02810e-03  4.03063e-03  4.03063e-03 -8.27273e-08 -8.27281e-08 -4.32253e-07
  300.00  1.17034  4.11494e-03  4.11749e-03  4.11749e-03 -8.45138e-08 -8.45146e-08 -4.41753e-07
  300.00  1.19639  4.20179e-03  4.20434e-03  4.20434e-03 -8.63003e-08 -8.63011e-08 -4.51254e-07
  300.00  1.22244  4.28863e-03  4.29119e-03  4.29119e-03 -8.80867e-08 -8.80876e-08 -4.60754e-07
  300.00  1.24850  4.37548e-03  4.37804e-03  4.37804e-03 -8.98732e-08 -8.98741e-08 -4.70254e-07
  300.00  1.27455  4.46232e-03  4.46489e-03  4.46489e-03 -9.16597e-08 -9.16606e-08 -4.79755e-07
  300.00  1.30060  4.54916e-03  4.55174e-03  4.55174e-03 -9.34462e-08 -9.34470e-08 -4.89255e-07
  300.00  1.32665  4.63600e-03  4.63859e-03  4.63859e-03 -9.52326e-08 -9.52334e-08 -4.98756e-07
  300.00  1.35271  4.72280e-03  4.72539e-03  4.72539e-03 -9.70183e-08 -9.70192e-08 -5.08254e-07
  300.00  1.37876  4.80931e-03  4.81189e-03  4.81189e-03 -9.87989e-08 -9.87998e-08 -5.17737e-07
  300.00  1.40481  4.89362e-03  4.89608e-03  4.89608e-03 -1.00540e-07 -1.00541e-07 -5.27070e-07
  300.00  1.43086  4.96148e-03  4.96299e-03  4.96299e-03 -1.01970e-07 -1.01971e-07 -5.34953e-07
  300.00  1.45691  4.90810e-03  4.90260e-03  4.90260e-03 -1.01014e-07 -1.01014e-07 -5.25537e-07
  300.00  1.48297  4.05242e-03  4.00532e-03  4.00532e-03 -8.33865e-08 -8.33873e-08 -1.73202e-07
  300.00  1.50902  3.41530e-04  2.16843e-04  2.16842e-04 -2.37602e-10 -2.37412e-10  4.96708e-06
  300.00  1.53507 -3.71686e-03 -3.78325e-03 -3.78325e-03  9.80306e-08  9.80321e-08  1.65050e-05
  300.00  1.56112 -4.77902e-03 -4.80626e-03 -4.80626e-03  1.24121e-07  1.24123e-07  2.03993e-05
  300.00  1.58717 -4.86771e-03 -4.88785e-03 -4.88785e-03  1.26053e-07  1.26055e-07  2.07020e-05
  300.00  1.61323 -4.80471e-03 -4.82355e-03 -4.82355e-03  1.24313e-07  1.24315e-07  2.04194e-05
  300.00  1.63928 -4.72105e-03 -4.73939e-03 -4.73939e-03  1.22090e-07  1.22092e-07  2.00581e-05
  300.00  1.66533 -4.63463e-03 -4.65258e-03 -4.65258e-03  1.19805e-07  1.19807e-07  1.96865e-05
  300.00  1.69138 -4.54784e-03 -4.56542e-03 -4.56542e-03  1.17511e-07  1.17513e-07  1.93135e-05
  300.00  1.71743 -4.46100e-03 -4.47821e-03 -4.47821e-03  1.15217e-07  1.15219e-07  1.89403e-05
  300.00  1.74349 -4.37416e-03 -4.39100e-03 -4.39100e-03  1.12923e-07  1.12924e-07  1.85671e-05
  300.00  1.76954 -4.28731e-03 -4.30378e-03 -4.30378e-03  1.10628e-07  1.10630e-07  1.81939e-05
  300.00  1.79559 -4.20047e-03 -4.21657e-03 -4.21657e-03  1.08333e-07  1.08335e-07  1.78207e-05
  300.00  1.82164 -4.11363e-03 -4.12935e-03 -4.12935e-03  1.06039e-07  1.06041e-07  1.74475e-05
  300.00  1.84770 -4.02678e-03 -4.04214e-03 -4.04214e-03  1.03744e-07  1.03746e-07  1.70743e-05
  300.00  1.87375 -3.93994e-03 -3.95492e-03 -3.95492e-03  1.01450e-07  1.01451e-07  1.67011e-05
  300.00  1.89980 -3.85309e-03 -3.86770e-03 -3.86770e-03  9.91554e-08  9.91569e-08  1.63279e-05
  300.00  1.92585 -3.76625e-03 -3.78049e-03 -3.78049e-03  9.68609e-08  9.68624e-08  1.59547e-05
  300.00  1.95190 -3.67940e-03 -3.69327e-03 -3.69327e-03  9.45664e-08  9.45678e-08  1.55815e-05
  300.00  1.97796 -3.59256e-03 -3.60606e-03 -3.60606e-03  9.22719e-08  9.22733e-08  1.52083e-05
  300.00  2.00401 -3.50571e-03 -3.51884e-03 -3.51884e-03  8.99774e-08  8.99787e-08  1.48351e-05
  300.00  2.03006 -3.41887e-03 -3.43163e-03 -3.43163e-03  8.76828e-08  8.76842e-08  1.44619e-05
  300.00  2.05611 -3.33202e-03 -3.34441e-03 -3.34441e-03  8.53883e-08  8.53896e-08  1.40887e-05
  300.00  2.08216 -3.24518e-03 -3.25719e-03 -3.25719e-03  8.30938e-08  8.30951e-08  1.37155e-05
  300.00  2.10822 -3.15833e-03 -3.16998e-03 -3.16998e-03  8.07993e-08  8.08005e-08  1.33423e-05
  300.00  2.13427 -3.07149e-03 -3.08276e-03 -3.08276e-03  7.85048e-08  7.85060e-08  1.29691e-05
  300.00  2.16032 -2.98464e-03 -2.99555e-03 -2.99555e-03  7.62103e-08  7.62114e-08  1.25959e-05
  300.00  2.18637 -2.89780e-03 -2.90833e-03 -2.90833e-03  7.39158e-08  7.39169e-08  1.22227e-05
  300.00  2.21242 -2.81095e-03 -2.82111e-03 -2.82111e-03  7.16212e-08  7.16223e-08  1.18495e-05
  300.00  2.23848 -2.72411e-03 -2.73390e-03 -2.73390e-03  6.93267e-08  6.93278e-08  1.14763e-05
  300.00  2.26453 -2.63726e-03 -2.64668e-03 -2.64668e-03  6.70322e-08  6.70332e-08  1.11031e-05
  300.00  2.29058 -2.55042e-03 -2.55947e-03 -2.55947e-03  6.47377e-08  6.47387e-08  1.07299e-05
  300.00  2.31663 -2.46357e-03 -2.47225e-03 -2.47225e-03  6.24432e-08  6.24441e-08  1.03567e-05
  300.00  2.34269 -2.37673e-03 -2.38504e-03 -2.38504e-03  6.01487e-08  6.01496e-08  9.98352e-06
  300.00  2.36874 -2.28988e-03 -2.29782e-03 -2.29782e-03  5.78542e-08  5.78550e-08  9.61032e-06
  300.00  2.39479 -2.20304e-03 -2.21060e-03 -2.21060e-03  5.55596e-08  5.55605e-08  9.23712e-06
  300.00  2.42084 -2.11619e-03 -2.12339e-03 -2.12339e-03  5.32651e-08  5.32659e-08  8.86392e-06
  300.00  2.44689 -2.02935e-03 -2.03617e-03 -2.03617e-03  5.09706e-08  5.09714e-08  8.49072e-06
  300.00  2.47295 -1.94250e-03 -1.94896e-03 -1.94896e-03  4.86761e-08  4.86768e-08  8.11752e-06
  300.00  2.49900 -1.85566e-03 -1.86174e-03 -1.86174e-03  4.63816e-08  4.63823e-08  7.74432e-06
  300.00  2.52505 -1.76881e-03 -1.77452e-03 -1.77452e-03  4.40871e-08  4.40877e-08  7.37113e-06
  300.00  2.55110 -1.68197e-03 -1.68731e-03 -1.68731e-03  4.17926e-08  4.17932e-08  6.99793e-06
  300.00  2.57715 -1.59512e-03 -1.60009e-03 -1.60009e-03  3.94981e-08  3.94987e-08  6.62473e-06
  300.00  2.60321 -1.50828e-03 -1.51288e-03 -1.51288e-03  3.72035e-08  3.72041e-08  6.25153e-06
  300.00  2.62926 -1.42143e-03 -1.42566e-03 -1.42566e-03  3.49091e-08  3.49096e-08  5.87833e-06
  300.00  2.65531 -1.33459e-03 -1.33845e-03 -1.33845e-03  3.26146e-08  3.26151e-08  5.50513e-06
  300.00  2.68136 -1.24774e-03 -1.25123e-03 -1.25123e-03  3.03203e-08  3.03208e-08  5.13192e-06
  300.00  2.70741 -1.16090e-03 -1.16401e-03 -1.16401e-03  2.80263e-08  2.80267e-08  4.75872e-06
  300.00  2.73347 -1.07405e-03 -1.07680e-03 -1.07680e-03  2.57330e-08  2.57334e-08  4.38549e-06
  300.00  2.75952 -9.87212e-04 -9.89586e-04 -9.89586e-04  2.34415e-08  2.34419e-08  4.01223e-06
  300.00  2.78557 -9.00374e-04 -9.02377e-04 -9.02377e-04  2.11544e-08  2.11547e-08  3.63888e-06
  300.00  2.81162 -8.13550e-04 -8.15181e-04 -8.15181e-04  1.88773e-08  1.88776e-08  3.26533e-06
  300.00  2.83768 -7.26763e-04 -7.28019e-04 -7.28019e-04  1.66233e-08  1.66235e-08  2.89130e-06
  300.00  2.86373 -6.40074e-04 -6.40952e-04 -6.40952e-04  1.44192e-08  1.44194e-08  2.51621e-06
  300.00  2.88978 -5.53656e-04 -5.54143e-04 -5.54143e-04  1.23144e-08  1.23146e-08  2.13894e-06
  300.00  2.91583 -4.67966e-04 -4.68031e-04 -4.68031e-04  1.03677e-08  1.03679e-08  1.75762e-06
  300.00  2.94188 -3.84188e-04 -3.83759e-04 -3.83759e-04  8.49584e-09  8.49597e-09  1.37068e-06
  300.00  2.96794 -3.05099e-04 -3.04043e-04 -3.04043e-04  5.79916e-09  5.79926e-09  9.81735e-07
  300.00  2.99399 -2.35866e-04 -2.34021e-04 -2.34021e-04  1.11973e-10  1.12033e-10  6.09838e-07
  300.00  3.02004 -1.82311e-04 -1.79641e-04 -1.79641e-04 -3.93646e-09 -3.93648e-09  3.03293e-07
  300.00  3.04609 -1.45511e-04 -1.42484e-04 -1.42484e-04  4.98477e-09  4.98469e-09  1.38642e-07
  300.00  3.07214 -1.16215e-04 -1.14520e-04 -1.14520e-04  8.21266e-09  8.21263e-09  8.41919e-08
  300.00  3.09820 -8.54090e-05 -8.58490e-05 -8.58490e-05  1.86179e-09  1.86180e-09  3.16663e-08
  300.00  3.12425 -6.27700e-05 -6.32483e-05 -6.32483e-05  5.76505e-10  5.76525e-10 -4.81474e-09
  300.00  3.15030 -6.24176e-05 -6.09177e-05 -6.09177e-05  1.15861e-09  1.15862e-09  6.44416e-09
  300.00  3.17635 -6.82474e-05 -6.72488e-05 -6.72488e-05 -6.44662e-10 -6.44686e-10  9.61809e-09
  300.00  3.20240 -5.94500e-05 -6.01628e-05 -6.01628e-05 -5.96806e-10 -5.96816e-10 -1.42128e-08
  300.00  3.22846 -4.29256e-05 -4.36853e-05 -4.36853e-05  2.16892e-10  2.16880e-10 -8.63336e-09
  300.00  3.25451 -3.18342e-05 -3.15500e-05 -3.15500e-05  1.02458e-09  1.02458e-09  6.73846e-10
  300.00  3.28056 -3.89420e-05 -3.79264e-05 -3.79264e-05 -1.23682e-09 -1.23680e-09  4.51112e-09
  300.00  3.30661 -4.99527e-05 -4.95425e-05 -4.95425e-05 -6.04583e-10 -6.04590e-10  8.03598e-09
  300.00  3.33267 -4.57834e-05 -4.59927e-05 -4.59927e-05  1.75239e-09  1.75239e-09 -6.25756e-09
  300.00  3.35872 -3.34119e-05 -3.37888e-05 -3.37888e-05  5.90483e-10  5.90488e-10 -8.59777e-10
  300.00  3.38477 -2.30633e-05 -2.33394e-05 -2.33394e-05  2.34437e-10  2.34436e-10 -1.64093e-12
  300.00  3.41082 -2.67385e-05 -2.66301e-05 -2.66301e-05  1.69622e-09  1.69621e-09  1.04494e-09
  300.00  3.43687 -3.76901e-05 -3.72159e-05 -3.72159e-05  2.37497e-09  2.37495e-09 -8.33443e-10
  300.00  3.46293 -3.25247e-05 -3.22610e-05 -3.22610e-05 -8.49378e-11 -8.49360e-11 -5.49944e-10
  300.00  3.48898 -1.73062e-05 -1.74558e-05 -1.74558e-05 -3.74690e-10 -3.74687e-10  2.45758e-09
  300.00  3.51503 -7.90686e-06 -8.20686e-06 -8.20686e-06 -1.84031e-11 -1.84030e-11 -2.23036e-09
  300.00  3.54108 -8.54102e-06 -8.72227e-06 -8.72227e-06 -2.07079e-10 -2.07077e-10  3.08185e-10
  300.00  3.56713 -1.70763e-05 -1.73511e-05 -1.73511e-05 -1.69172e-10 -1.69176e-10  3.14298e-10
  300.00  3.59319 -2.17684e-05 -2.21061e-05 -2.21061e-05 -7.05385e-11 -7.05449e-11 -5.12829e-10
  300.00  3.61924 -1.30382e-05 -1.30568e-05 -1.30568e-05 -2.26332e-10 -2.26331e-10  4.73782e-10
  300.00  3.64529  2.59835e-06  2.89130e-06  2.89130e-06 -3.21173e-10 -3.21168e-10 -5.93686e-10
  300.00  3.67134  1.12819e-05  1.13976e-05  1.13976e-05 -1.46604e-10 -1.46601e-10  9.11413e-10
  300.00  3.69739  2.04540e-06  1.91930e-06  1.91930e-06  2.43235e-10  2.43237e-10 -4.07938e-10
  300.00  3.72345 -8.91873e-06 -9.06186e-06 -9.06187e-06  6.00991e-10  6.00991e-10 -1.28533e-10
  300.00  3.74950 -1.15839e-05 -1.16220e-05 -1.16220e-05 -5.39529e-10 -5.39536e-10  9.49799e-11
